r_over_R,n_coordinate,n_proper,log10_n_coordinate,log10_n_proper,n_coordinate_over_n_proper,one_over_A
0.129449576597,3.14390788484,1.04170049326,0.497469812911,0.0177428698054,3.0180535626,3.0180535626
0.130215550423,3.14393761288,1.04194107635,0.497473919476,0.0178431595214,3.01738522862,3.01738522862
0.130981524249,3.14396768048,1.04218309499,0.497478072908,0.0179440242997,3.01671337367,3.01671337367
0.131747498075,3.14399810759,1.04242668621,0.49748227596,0.0180455208209,3.01603762565,3.01603762565
0.132513471901,3.14402888604,1.04267176085,0.497486527504,0.0181476115052,3.01535824034,3.01535824034
0.133279445727,3.14406001322,1.04291827523,0.497490827177,0.0182502777383,3.01467534696,3.01467534696
0.134045419554,3.14409151164,1.04316638401,0.497495178087,0.0183535834941,3.01398852554,3.01398852554
0.13481139338,3.14412336859,1.04341596312,0.497499578477,0.0184574766684,3.01329812818,3.01329812818
0.135577367206,3.14415558361,1.04366698626,0.49750402828,0.018561945887,3.01260423584,3.01260423584
0.136343341032,3.14418818186,1.04391962576,0.497508530974,0.0186670624279,3.0119063808,3.0119063808
0.137109314858,3.14422114592,1.04417372253,0.497513084147,0.0187727596421,3.01120501128,3.01120501128
0.137875288684,3.14425447849,1.04442927484,0.497517688172,0.018879036383,3.01050014035,3.01050014035
0.13864126251,3.14428820469,1.0446864513,0.497522346518,0.0189859623107,3.0097913118,3.0097913118
0.139407236336,3.14432230499,1.04494507916,0.497527056485,0.0190934651433,3.00907901065,3.00907901065
0.140173210162,3.14435678584,1.04520518451,0.497531818961,0.019201555284,3.0083631735,3.0083631735
0.140939183988,3.14439166816,1.04546690126,0.497536636835,0.0193102879167,3.00764344081,3.00764344081
0.141705157814,3.1444269344,1.04573007391,0.49754150768,0.0194195979749,3.00692024915,3.00692024915
0.14247113164,3.14446259346,1.04599474613,0.497546432726,0.0195295031423,3.0061934872,3.0061934872
0.143237105466,3.14449866194,1.04626101703,0.497551414262,0.0196400441064,3.00546289191,3.00546289191
0.144003079292,3.14453512432,1.04652874843,0.497556450142,0.019751163026,3.00472885149,3.00472885149
0.144769053118,3.14457199208,1.0467980016,0.497561541951,0.0198628848757,3.00399120677,3.00399120677
0.145535026944,3.1446092773,1.04706884079,0.497566691354,0.0199752358265,3.00324979103,3.00324979103
0.14630100077,3.14464696658,1.04734114515,0.497571896499,0.0200881652721,3.00250494422,3.00250494422
0.147066974596,3.14468507406,1.04761499363,0.497577159337,0.0202017054889,3.00175645936,3.00175645936
0.147832948422,3.14472360714,1.04789041549,0.497582480888,0.0203158681107,3.00100426594,3.00100426594
0.148598922248,3.14476255462,1.04816730728,0.497587859602,0.020430609776,3.00024865569,3.00024865569
0.149364896074,3.14480193337,1.0484457657,0.497593297809,0.0205459700738,2.99948937395,2.99948937395
0.1501308699,3.14484174598,1.04872578489,0.497598795861,0.0206619460796,2.99872644622,2.99872644622
0.150896843726,3.1448819835,1.04900727885,0.497604352523,0.0207785016873,2.9979601161,2.9979601161
0.151662817552,3.14492266565,1.04929036208,0.497609970515,0.0208956838095,2.99719008131,2.99719008131
0.152428791378,3.14496378999,1.04957499352,0.497615649496,0.0210134749417,2.99641646324,2.99641646324
0.153194765204,3.14500534994,1.04986110466,0.497621388557,0.0211318462436,2.99563945742,2.99563945742
0.15396073903,3.14504736816,1.05014882786,0.497627190823,0.0212508519627,2.99485871405,2.99485871405
0.154726712856,3.14508983699,1.05043808673,0.497633055235,0.0213704599929,2.9940744502,2.9940744502
0.155492686682,3.14513275231,1.05072883033,0.497638981222,0.0214906487703,2.99328681344,2.99328681344
0.156258660508,3.14517613981,1.0510212089,0.497644972327,0.0216114798883,2.99249540653,2.99249540653
0.157024634334,3.14521998644,1.05131511066,0.497651026747,0.0217329066176,2.99170054207,2.99170054207
0.15779060816,3.14526429063,1.05161050226,0.497657144262,0.0218549146811,2.99090231972,2.99090231972
0.158556581986,3.14530908119,1.05190755191,0.497663328846,0.0219775730298,2.99010029492,2.99010029492
0.159322555812,3.14535433949,1.05220611227,0.497669577926,0.0221008202887,2.98929487559,2.98929487559
0.160088529638,3.14540006665,1.05250616802,0.497675891653,0.0222246496204,2.98848611268,2.98848611268
0.160854503464,3.14544629453,1.05280790437,0.497682274424,0.0223491369194,2.98767351715,2.98767351715
0.16162047729,3.14549299893,1.05311113935,0.497688722893,0.022474206568,2.9868575893,2.9868575893
0.162386451116,3.14554018637,1.05341589274,0.497695237958,0.022599866213,2.98603828558,2.98603828558
0.163152424942,3.14558788378,1.05372231462,0.497701823334,0.0227261771785,2.98521521291,2.98521521291
0.163918398768,3.14563606926,1.05403024047,0.497708475994,0.0228530711067,2.98438882346,2.98438882346
0.164684372594,3.14568475224,1.05433970794,0.497715197237,0.022980562976,2.98355902614,2.98355902614
0.16545034642,3.14573395454,1.0546508318,0.497721990073,0.0231086995181,2.98272552364,2.98272552364
0.166216320246,3.14578365664,1.05496346508,0.497728851803,0.0232374196459,2.98188872009,2.98188872009
0.166982294072,3.145833871,1.05527766331,0.497735784144,0.0233667456806,2.98104847696,2.98104847696
0.167748267898,3.14588461411,1.0555935059,0.49774278937,0.0234967097393,2.98020459252,2.98020459252
0.168514241724,3.14593586895,1.05591086344,0.497749865127,0.0236272580165,2.97935742295,2.97935742295
0.16928021555,3.14598765109,1.05622980941,0.497757013559,0.023758420188,2.97850678238,2.97850678238
0.170046189376,3.14603997151,1.05655038773,0.497764236182,0.0238902137334,2.97765256446,2.97765256446
0.170812163202,3.14609281578,1.05687248663,0.497771530997,0.0240225921402,2.97679507752,2.97679507752
0.171578137028,3.14614620266,1.05719619762,0.497778900593,0.0241555924501,2.97593408844,2.97593408844
0.172344110855,3.14620013747,1.05752152897,0.497786345697,0.0242892174829,2.97506958608,2.97506958608
0.173110084681,3.1462546084,1.05784838663,0.49779386468,0.0244234280296,2.97420183098,2.97420183098
