r_over_R,p_over_pc,eps_over_epsc,m_over_M,A_over_AR,B,v_over_c,gamma_minus_1
0.411007862759,0.492414546098,0.667596578461,0.227366072198,0.610253091265,1.25154006907,0.624297131769,0.280103267069
0.411722659042,0.491124961964,0.666626021659,0.228367427197,0.610603369141,1.25237820648,0.624016530918,0.27973604327
0.412437455325,0.489835959262,0.665654699733,0.229370924196,0.610954291201,1.25321741223,0.623735287441,0.279368460849
0.413152251608,0.48854746949,0.664682718335,0.230376274151,0.611305771645,1.25405754023,0.623453469278,0.279000610855
0.413867047891,0.487259603343,0.663709954605,0.231383830911,0.61165791855,1.25489876409,0.623170988935,0.278632381377
0.414581844174,0.485972265094,0.662736544309,0.23239321863,0.612010619608,1.25574089509,0.622887935661,0.27826389105
0.415296640457,0.484685556873,0.661762379696,0.233404750503,0.612363970968,1.25658408605,0.62260423146,0.277895040595
0.416011436741,0.483399413477,0.660787554858,0.234418166687,0.612717895107,1.25742820629,0.622319937728,0.277525912129
0.416726233024,0.482113898112,0.659812011705,0.235433640643,0.613072446054,1.2582733391,0.622035010226,0.277156450468
0.417441029307,0.480828989313,0.658835791039,0.236451063555,0.613427592031,1.25911942854,0.621749473638,0.276786689921
0.41815582559,0.479544705046,0.657858887408,0.237470458518,0.613783341352,1.25996648376,0.621463320437,0.276416622991
0.418870621873,0.478261070445,0.656881289668,0.238491866171,0.614139707894,1.26081452214,0.621176538599,0.276046236434
0.419585418156,0.476978055382,0.655903043656,0.239515160828,0.614496654349,1.26166348011,0.620889157299,0.275675570181
0.420300214439,0.475695734435,0.654924087638,0.240540530989,0.614854240154,1.2625134469,0.620601127815,0.275304563697
0.421015010722,0.474414026543,0.653944517379,0.241567703796,0.615212382474,1.26336428776,0.620312516016,0.274933304081
0.421729807005,0.47313305856,0.652964221914,0.242597013986,0.615571186211,1.26421616223,0.620023236491,0.274561683768
0.422444603288,0.471852716174,0.651983326289,0.243628100483,0.615930540918,1.26506889345,0.619733377415,0.274189818327
0.423159399571,0.470573119804,0.651001729537,0.244661270657,0.616290543406,1.26592262704,0.619442859829,0.273817608726
0.423874195854,0.469294187522,0.650019522038,0.24569626391,0.616651114046,1.26677723522,0.619151747114,0.273445138475
0.424588992137,0.46801599486,0.649036647623,0.246733256023,0.617012309023,1.2676327998,0.618859993033,0.273072350676
0.42530378842,0.466738511616,0.648053147175,0.247772132951,0.617374094189,1.26848926362,0.618567624283,0.272699281744
0.426018584703,0.465461760121,0.647069013358,0.248812924633,0.617736480285,1.26934663851,0.618274631305,0.272325921745
0.426733380986,0.464185764697,0.646084238923,0.24985566191,0.618099478543,1.2702049364,0.617981004123,0.271952260273
0.427448177269,0.462910491676,0.645098863999,0.250900230562,0.618463054358,1.27106410071,0.617686769846,0.271578334084
0.428162973553,0.461636022696,0.644112834575,0.251946804624,0.618827264239,1.27192421087,0.617391881839,0.271204086226
0.428877769836,0.460362265308,0.643126236876,0.252995127418,0.619192028346,1.27278514347,0.617096403858,0.27082959987
0.429592566119,0.459089361235,0.642138971496,0.254045514459,0.619557448354,1.27364704386,0.616800252631,0.27045477179
0.430307362402,0.457817178417,0.641151152871,0.255097619856,0.619923415743,1.27450974739,0.616503515202,0.27007971445
0.431022158685,0.456545855624,0.640162687118,0.256151744319,0.6202900279,1.27537339173,0.616206111703,0.269704329175
0.431736954968,0.455275293597,0.639173660399,0.257207627498,0.620657203172,1.27623785287,0.615908107454,0.269328700728
0.432451751251,0.454005580853,0.638184018942,0.258265446642,0.621024999831,1.27710321038,0.615609454256,0.268952770614
0.433166547534,0.452736677679,0.637193803248,0.259325083213,0.621393381411,1.2779694065,0.615310180794,0.268576577253
0.433881343817,0.451468611591,0.636203004533,0.260386573409,0.621762361037,1.27883645523,0.615010275494,0.26820010836
0.4345961401,0.450201405164,0.635211619018,0.261449938744,0.622131947319,1.27970436344,0.614709730426,0.267823356293
0.435310936383,0.44893502218,0.634219681524,0.26251507614,0.622502108349,1.28057308123,0.61440857062,0.26744635469
0.436025732666,0.447669550223,0.633227145374,0.263582145378,0.622872897695,1.2814426784,0.614106751555,0.267069050133
0.436740528949,0.44640488663,0.632234087611,0.264650905902,0.623244238534,1.28231304285,0.613804334838,0.266691521901
0.437455325232,0.445141186697,0.631240420045,0.265721653949,0.623616229272,1.28318430563,0.613501239386,0.266313671084
0.438170121515,0.443878301471,0.630246246617,0.26679405919,0.62398876338,1.28405631469,0.613197551055,0.265935607012
0.438884917798,0.442616388089,0.629251480824,0.267868414837,0.624361938725,1.28492919886,0.612893189124,0.265557231476
0.439599714081,0.441355329418,0.628256204106,0.268944461822,0.624735671728,1.28580283895,0.612588220808,0.265178630346
0.440314510365,0.440095227558,0.627260365563,0.270022377976,0.625110022661,1.28667731138,0.612282595979,0.264799743659
0.441029306648,0.438836032563,0.626264004853,0.271102041041,0.625484952808,1.28755255853,0.611976345288,0.264420611726
0.441744102931,0.437577777921,0.625267112178,0.27218349285,0.625860477627,1.28842859597,0.611669455157,0.264041220005
0.442458899214,0.436320483545,0.624269686803,0.273266746106,0.626236603135,1.28930542596,0.611361919705,0.263661563536
0.443173695497,0.435064111643,0.623271758642,0.274351708504,0.626613300104,1.29018300496,0.61105376187,0.263281672905
0.44388849178,0.433808754646,0.62227328796,0.275438525831,0.626990619155,1.29106139332,0.610744939271,0.262901498177
0.444603288063,0.432554300838,0.621274342987,0.276526973536,0.627368486508,1.29194049018,0.61043551133,0.26252111477
0.445318084346,0.431300917798,0.620274846386,0.277617328593,0.627746997253,1.29282041219,0.610125399199,0.26214042807
0.446032880629,0.430048440547,0.619274891733,0.278709276568,0.628126046917,1.29370102032,0.609814687494,0.261759544245
0.446747676912,0.428797044569,0.618274400199,0.279803102329,0.628505733746,1.29458243368,0.609503294704,0.261378365658
0.447462473195,0.427546594361,0.617273447993,0.280898549157,0.628885972341,1.29546453891,0.609191289874,0.260996979144
0.448177269478,0.426297206166,0.616271987571,0.281995794545,0.629266824886,1.29634740838,0.608878621003,0.260615323399
0.448892065761,0.425048819118,0.615270057271,0.283094713332,0.629648250479,1.2972309854,0.608565320669,0.260233440508
0.449606862044,0.423801473426,0.614267646733,0.284195352314,0.63003026686,1.29811528644,0.608251373315,0.259851313773
0.450321658327,0.422555185465,0.613264757824,0.285297715946,0.630412877484,1.29900030966,0.607936775097,0.259468940826
0.45103645461,0.421309916816,0.612261415965,0.286401722279,0.630796055788,1.29988601749,0.607621546863,0.259086349275
0.451751250893,0.420065763675,0.611257587958,0.287507503424,0.631179849441,1.30077246108,0.607305648384,0.258703492605
0.452466047177,0.418822606426,0.610253333601,0.288614850659,0.631564187722,1.30165955069,0.60698913687,0.25832044242
0.45318084346,0.417580623646,0.609248586035,0.289724021766,0.631949162368,1.30254738857,0.606671935755,0.257937108369
0.453895639743,0.416339635215,0.608243428613,0.290834718506,0.632334671027,1.30343584902,0.606354128355,0.257553593432
0.454610436026,0.415099834892,0.607237790464,0.291947216553,0.632720812215,1.30432504055,0.606035632438,0.257169800659
0.455325232309,0.413861068371,0.606231742064,0.29306126263,0.633107498831,1.30521485674,0.605716518818,0.256785817696
0.456040028592,0.412623466541,0.605225239704,0.294177032945,0.633494794866,1.30610536493,0.605396733666,0.256401582035
0.456754824875,0.411386956982,0.604218319927,0.295294400279,0.633882657316,1.30699651017,0.605076311455,0.256017137409
0.457469621158,0.410151587334,0.603210972262,0.296413415687,0.634271106135,1.30788830915,0.604755234673,0.255632465071
0.458184417441,0.408917369587,0.602203200733,0.297534075985,0.634660142261,1.30878075648,0.604433501503,0.255247565155
0.458899213724,0.407684265618,0.601195026692,0.298656309111,0.635049741767,1.30967382015,0.604111130697,0.254862462359
0.459614010007,0.406452374329,0.60018642306,0.29978023387,0.635439949376,1.31056754237,0.603788084201,0.254477113535
0.46032880629,0.40522156934,0.599177441593,0.30090565714,0.635830697439,1.31146184439,0.60346441698,0.254091586509
