r_over_R,p_over_pc,eps_over_epsc,m_over_M,A_over_AR,B,v_over_c,gamma_minus_1
0.662616154396,0.246680416927,0.530341505465,0.51996125742,0.676448550862,1.60806918745,0.568815830597,0.215857322393
0.663330950679,0.245735714901,0.529544722549,0.521237071735,0.677016489664,1.60941368057,0.568316382252,0.215347233318
0.664045746962,0.244793624327,0.528746181613,0.52251464881,0.677586007974,1.61076010643,0.567815103732,0.214836369754
0.664760543245,0.243851996446,0.527947329194,0.523792538209,0.67815580614,1.61210687473,0.567313135632,0.214325899305
0.665475339528,0.242911426606,0.527147770203,0.525071119451,0.678726237769,1.61345439608,0.566810164192,0.213815505374
0.666190135811,0.241972901415,0.526346845775,0.526351037671,0.679297893559,1.61480337269,0.566305665203,0.213304661227
0.666904932094,0.241034376223,0.525545921346,0.527630955891,0.679869549348,1.61615234929,0.565800716376,0.212794461517
0.667619728377,0.240098457807,0.52474326979,0.528912524285,0.680442750116,1.61750310762,0.56529394998,0.212283528613
0.66833452466,0.239163063776,0.523940270799,0.530194424632,0.681016261677,1.61885422435,0.564786453736,0.211772964405
0.669049320944,0.238228693587,0.523136598713,0.531476952008,0.681590373953,1.62020601207,0.564277968777,0.21126251097
0.669764117227,0.237296459114,0.52233152256,0.532760787357,0.682165739314,1.62155919945,0.563767913849,0.210751590042
0.67047891351,0.236364224642,0.521526446406,0.534044622705,0.682741104676,1.62291238682,0.563257397044,0.2102413151
0.671193709793,0.23543459009,0.52071967403,0.535329997383,0.683317980229,1.62426720516,0.562745075297,0.209730347979
0.671908506076,0.234505543496,0.519912518063,0.536615720171,0.683895197304,1.62562239233,0.562231982989,0.209219725579
0.672623302359,0.23357748452,0.519104722589,0.537902007821,0.684472982333,1.62697817144,0.561717916455,0.208709247755
0.673338098642,0.232651654047,0.518295484106,0.539189570051,0.685052048915,1.62833528624,0.561202237241,0.208198285773
0.674052894925,0.231725823573,0.517486245624,0.540477132281,0.685631115498,1.62969240103,0.560686083742,0.207687971246
0.674767691208,0.230802583993,0.516675341838,0.541766124812,0.686211657243,1.63105099648,0.560168137934,0.20717700526
0.675482487491,0.229879997803,0.515864018084,0.543055478047,0.686792571006,1.63240996534,0.559649380411,0.206666360476
0.676197283774,0.228958360996,0.515052088534,0.544345336712,0.687374019964,1.63376945036,0.55912966299,0.206155893601
0.676912080057,0.228039047169,0.5142386767,0.545636432076,0.687956778457,1.63513019835,0.558608289898,0.205644926539
0.67762687634,0.227119733343,0.513425264867,0.54692752744,0.68853953695,1.63649094634,0.558086429731,0.205134608315
0.678341672623,0.226202999212,0.512610218666,0.548219945974,0.689123735348,1.63785302531,0.557562789874,0.20462367904
0.679056468906,0.225286985746,0.511794715887,0.549512734149,0.689708335998,1.63921547611,0.55703829671,0.204113047924
0.679771265189,0.224371881431,0.510978641148,0.550805971139,0.690293439113,1.64057837082,0.556512857791,0.203602627564
0.680486061472,0.223459196237,0.510161044502,0.552100402362,0.690879879221,1.64194244669,0.555985719942,0.203091691637
0.681200857756,0.222546511044,0.509343447855,0.553394833586,0.691466319328,1.64330652256,0.555458081832,0.202581405844
0.681915654039,0.221636392187,0.508524247791,0.554690482821,0.692054163867,1.64467178055,0.554928676618,0.202070549083
0.682630450322,0.220727063091,0.507704554293,0.555986506886,0.692642440605,1.64603740233,0.554398376075,0.201559967928
0.683345246605,0.219818600926,0.506884322807,0.557282926055,0.693231187127,1.64740339951,0.553867143703,0.201049629872
0.684060042888,0.218912655664,0.506062529414,0.558580492305,0.693821297539,1.64877048659,0.553334168889,0.200538761539
0.684774839171,0.218006710401,0.505240736021,0.559878058556,0.694411407952,1.65013757368,0.552800680216,0.200028544548
0.685489635454,0.217103315958,0.504417370178,0.561176739712,0.695002887127,1.65150569504,0.552265436971,0.199517796329
0.686204431737,0.216200782174,0.503593473783,0.562475797043,0.695594828128,1.65287416538,0.55172925595,0.19900730167
0.68691922802,0.215299071129,0.502769073515,0.56377519876,0.696187206302,1.65424294665,0.551192156782,0.198497081931
0.687634024303,0.214399976376,0.501943070945,0.565075695615,0.696780974673,1.65561271671,0.550653271421,0.197986317891
0.688348820586,0.213500881622,0.501117068374,0.566376192471,0.697374743045,1.65698248677,0.550113858174,0.197476206314
0.689063616869,0.212604320023,0.500289524339,0.56767770326,0.697969844325,1.65835314449,0.549572702811,0.196965602888
0.689778413152,0.211708691758,0.499461412354,0.56897958763,0.698565436713,1.65972412927,0.549030566806,0.196455231502
0.690493209435,0.210813840086,0.498632830765,0.570281768748,0.699161433757,1.66109536482,0.54848752606,0.195945166317
0.691208005718,0.209921705672,0.497802606056,0.571584988168,0.699758846674,1.66246747782,0.547942655144,0.195434543513
0.691922802001,0.209029571259,0.496972381346,0.572888207588,0.70035625959,1.66383959081,0.547397241873,0.1949245742
0.692637598284,0.208139950192,0.496140646177,0.574192342182,0.700954969399,1.66521244628,0.54685009884,0.194414152044
0.693352394568,0.207251336893,0.495308305363,0.57549684373,0.701554199218,1.66658559947,0.546301931886,0.193903940947
0.694067190851,0.206363452098,0.494475529378,0.576801597554,0.702153801295,1.66795894784,0.545752873291,0.193394066775
0.694781987134,0.205478387078,0.493641069006,0.578107327847,0.702754844251,1.66933305169,0.545201940339,0.192883622389
0.695496783417,0.204593322058,0.492806608633,0.579413058141,0.703355887207,1.67070715553,0.544650450099,0.192373832432
0.6962115797,0.203710748445,0.491970668826,0.580719607142,0.703958190891,1.67208185835,0.544097242328,0.191863628245
0.696926375983,0.202829258766,0.491134085364,0.582026512337,0.704561043078,1.67345682177,0.543542966951,0.191353614693
0.697641172266,0.201948446298,0.490298991509,0.583333630715,0.705164235271,1.67483193375,0.54298781269,0.190843968214
0.698355968549,0.201070552122,0.489470316774,0.584641667754,0.70576889264,1.67620768593,0.54243073969,0.190333739669
0.699070764832,0.200192657947,0.488641642038,0.585949704794,0.706373550009,1.67758343811,0.541873093991,0.1898241664
0.699785561115,0.199317157347,0.487829520011,0.587258588571,0.706979431988,1.67895988502,0.541313742678,0.189314216955
0.700500357398,0.198442783815,0.487025192191,0.588567871054,0.707585890601,1.68033665907,0.540753279601,0.188804438231
0.701215153681,0.197569011281,0.486220464279,0.589877369177,0.708192657299,1.6817136148,0.540191949867,0.188295055998
0.701929949964,0.196698144406,0.48541380203,0.591187909859,0.708800913497,1.68309144889,0.539628656118,0.187785079959
0.702644746247,0.19582727753,0.484607139781,0.592498450541,0.709409169695,1.68446928299,0.539064773757,0.187275759951
0.70335954253,0.194958752719,0.483798924217,0.59380978912,0.710018615037,1.68584775823,0.538499196808,0.186766100764
0.704074338813,0.194091418866,0.482989918779,0.595121533436,0.710628665069,1.68722655948,0.537932463169,0.186256592649
0.704789135096,0.193224634664,0.482180550116,0.596433455118,0.711238991513,1.68860549548,0.537364874631,0.185747509793
0.70550393138,0.192360860135,0.481369192579,0.597746347984,0.711850831481,1.68998516932,0.536795276171,0.185237821777
0.706218727663,0.191497085607,0.480557835041,0.59905924085,0.712462671449,1.69136484315,0.536225072661,0.184728790457
0.706933523946,0.190635627157,0.479744952322,0.600372839698,0.713075665004,1.69274501844,0.535653185369,0.184219456531
0.707648320229,0.189775438195,0.47893123362,0.601686825509,0.713689290863,1.69412546858,0.535080096001,0.18371025459
0.708363116512,0.188915745717,0.478117189075,0.603000953845,0.714303161641,1.69550601197,0.53450616307,0.183201506092
0.709077912795,0.1880591685,0.477301099984,0.604315976472,0.714918569194,1.69688714045,0.533930174092,0.18269214185
0.709792709078,0.187202591282,0.476485010894,0.605630999099,0.715533976747,1.69826826893,0.533353563083,0.18218343488
0.710507505361,0.186348302213,0.475667424966,0.606946638227,0.71615050222,1.69964976135,0.532775278875,0.181674461466
0.711222301644,0.185495362851,0.4748489561,0.608262641011,0.716767687118,1.70103146844,0.532195746772,0.181165601546
0.711937097927,0.184642864996,0.474030199316,0.609578755015,0.717385085647,1.70241323304,0.531615381976,0.180657222651
0.71265189421,0.183793589535,0.47320934112,0.610895680765,0.718004043386,1.70379541731,0.531032914812,0.180148218215
0.713366690493,0.182944314073,0.472388482925,0.612212606516,0.718623001126,1.70517760157,0.530449808063,0.179639871538
0.714081486776,0.182097296892,0.471566156457,0.613530061812,0.719243041029,1.7065600147,0.529865038449,0.179131294149
0.714796283059,0.181251711307,0.470742899205,0.614847852803,0.71986376695,1.70794257291,0.529278974691,0.178622812378
0.715511079342,0.180406510453,0.469919392529,0.616165727348,0.720484675449,1.70932515896,0.528692088603,0.178114838591
0.716225875625,0.179564640649,0.469093726317,0.617484325314,0.721107164732,1.71070798612,0.528103053643,0.177606230278
0.716940671909,0.178722770845,0.468268060105,0.618802923279,0.721729654016,1.71209081327,0.527513360953,0.177098280116
0.717655468192,0.177883127522,0.467440954418,0.620121966446,0.722353189641,1.71347373691,0.526922015443,0.17659013453
0.718370264475,0.177044999334,0.46661286916,0.621441312575,0.722977437308,1.7148567262,0.52632932912,0.176082067318
0.719085060758,0.176207197316,0.465784573576,0.62276071834,0.723601836768,1.71623972013,0.525735830273,0.175574534408
0.719799857041,0.175372836503,0.464954058999,0.624080753275,0.724227837677,1.71762276295,0.52514013589,0.175066358815
0.720514653324,0.17453847569,0.464123544422,0.625400788211,0.724853838587,1.71900580576,0.524543765012,0.174558841673
0.721229449607,0.173706307632,0.463291619413,0.62672118671,0.725480849973,1.72038881567,0.523945751034,0.17405116393
0.72194424589,0.172875739879,0.462458665052,0.628041850542,0.726108598819,1.72177180156,0.523346349162,0.173543547971
0.722659042173,0.172045437966,0.461625540101,0.629362553946,0.726736468968,1.72315477567,0.522746143966,0.173036491967
0.723373838456,0.171218688881,0.460790135292,0.630683786208,0.727365960279,1.72453759233,0.52214369643,0.172528785976
0.724088634739,0.170391939797,0.459954730484,0.632005018471,0.727995451589,1.72592040899,0.521540552988,0.172021738641
0.724803431022,0.169567347826,0.459117944546,0.633326535457,0.728625917492,1.72730306663,0.5209357758,0.171514565043
0.725518227305,0.168744442941,0.458280078424,0.634648275124,0.729257145626,1.72868559989,0.520329563233,0.171007437311
